,0,1,2,3
22964,29267,,,
22965,13179,,,
22966,29795,,,
22967,16275,,,
22968,13181,,,
22969,15787,,,
22970,13182,,,
22971,21932,,,
22972,13185,,,
22973,13190,,,
22974,60105,,,
22975,14774,,,
22976,13191,,,
22977,15166,,,
22978,21707,,,
22979,30976,,,
22980,15383,,,
22981,39982,,,
22982,36268,,,
22983,13197,,,
22984,13201,,,
22985,13202,,,
22986,15286,,,
22987,57533,,,
22988,13207,,,
22989,26754,,,
22990,13209,,,
22991,13210,,,
22992,52791,,,
22993,13214,,,
22994,57618,,,
22995,13219,,,
22996,30544,,,
22997,13220,,,
22998,58691,,,
22999,13222,,,
23000,36480,,,
23001,14389,,,
23002,46208,,,
23003,13227,,,
23004,13232,13233.0,,
23005,55833,,,
23006,14745,,,
23007,31881,,,
23008,20666,,,
23009,38593,38594.0,,
23010,13238,,,
23011,16444,,,
23012,32288,,,
23013,42604,,,
23014,15430,,,
23015,13239,,,
23016,16381,,,
23017,13242,,,
23018,27456,27457.0,,
23019,40133,,,
23020,14947,,,
23021,49300,,,
23022,36668,,,
23023,26438,,,
23024,38511,,,
23025,13253,,,
23026,13256,,,
23027,14137,,,
23028,13258,,,
23029,13259,,,
23030,13263,,,
23031,19745,,,
23032,13270,,,
23033,26819,,,
23034,13271,,,
23035,28311,,,
23036,13273,,,
23037,25553,,,
23038,13275,,,
23039,32798,,,
23040,24245,,,
23041,13277,,,
23042,20098,,,
23043,13278,,,
23044,13279,,,
23045,27441,,,
23046,54346,,,
23047,13617,,,
23048,26334,,,
23049,13283,,,
23050,13284,,,
23051,13287,,,
23052,42943,,,
23053,15249,,,
23054,48162,48205.0,,
23055,13289,,,
23056,13292,,,
23057,13299,,,
23058,13300,,,
23059,13301,,,
23060,17263,,,
23061,48168,,,
23062,39237,,,
23063,13302,,,
23064,13303,,,
23065,13307,,,
23066,13308,,,
23067,13309,,,
23068,13311,,,
23069,39961,,,
23070,13313,,,
23071,13314,13444.0,,
23072,13316,,,
23073,45805,,,
23074,13319,,,
23075,26446,,,
23076,35643,,,
23077,41386,,,
23078,14651,,,
23079,27690,,,
23080,24974,,,
23081,13327,,,
23082,48725,,,
23083,13329,,,
23084,31201,,,
23085,15796,,,
23086,15455,,,
23087,13331,,,
23088,21179,,,
23089,35104,,,
23090,15534,,,
23091,56247,,,
23092,13333,,,
23093,13338,,,
23094,13339,,,
23095,32896,,,
23096,13340,,,
23097,13343,,,
23098,13345,,,
23099,13348,,,
23100,21308,,,
23101,13353,,,
23102,30799,,,
23103,13356,,,
23104,27825,,,
23105,53859,,,
23106,52277,,,
23107,32925,,,
23108,13357,,,
23109,13358,,,
23110,54874,,,
23111,24225,,,
23112,13360,,,
23113,13362,13363.0,,
23114,44807,,,
23115,13366,,,
23116,13368,,,
23117,38674,,,
23118,21948,,,
23119,13370,,,
23120,50658,,,
23121,13372,,,
23122,14467,,,
23123,21046,,,
23124,40872,,,
23125,13376,,,
23126,15616,,,
23127,14618,,,
23128,13378,,,
23129,17223,,,
23130,41900,,,
23131,13379,,,
23132,13380,,,
23133,54114,,,
23134,43003,,,
23135,13382,,,
23136,15785,,,
23137,13737,,,
23138,13383,,,
23139,28498,,,
23140,54605,,,
23141,13394,,,
23142,23778,,,
23143,54389,,,
23144,13399,,,
23145,13400,,,
23146,58419,,,
23147,39754,,,
23148,16505,,,
23149,14129,,,
23150,21527,,,
23151,54153,,,
23152,16069,,,
23153,13403,,,
23154,13405,,,
23155,13406,,,
23156,13408,,,
23157,13409,,,
23158,43644,,,
23159,13411,,,
23160,16823,,,
23161,13412,,,
23162,13414,,,
23163,33784,,,
23164,13415,,,
23165,54731,,,
23166,13417,,,
23167,13422,,,
23168,13424,,,
23169,43024,,,
23170,22151,,,
23171,28692,,,
23172,31458,,,
23173,46343,,,
23174,13432,,,
23175,13434,,,
23176,13435,,,
23177,60012,,,
23178,13784,,,
23179,15832,,,
23180,13440,,,
23181,13834,,,
23182,13442,,,
23183,13448,,,
23184,19355,,,
23185,13450,,,
23186,15359,,,
23187,13457,,,
23188,28055,,,
23189,18771,,,
23190,13458,,,
23191,45118,,,
23192,39378,,,
23193,13465,,,
23194,13466,,,
23195,20020,,,
23196,13468,,,
23197,24093,,,
23198,25052,,,
23199,13469,,,
23200,17889,,,
23201,13470,,,
23202,28585,,,
23203,19634,,,
23204,13766,,,
23205,13477,,,
23206,13479,,,
23207,28731,,,
23208,49691,,,
23209,37068,,,
23210,13482,,,
23211,19062,,,
23212,13483,,,
23213,31477,,,
23214,13489,,,
23215,13490,,,
23216,18791,,,
23217,21446,,,
23218,33167,,,
23219,13827,,,
23220,13491,,,
23221,13492,,,
23222,13496,,,
23223,21719,,,
23224,34149,,,
23225,14110,,,
23226,30710,,,
23227,50498,,,
23228,35508,,,
23229,13756,,,
23230,35721,,,
23231,13500,,,
23232,26273,,,
23233,42664,,,
23234,13503,,,
23235,24906,,,
23236,37692,,,
23237,13507,,,
23238,21080,,,
23239,13509,,,
23240,19013,,,
23241,54221,,,
23242,13511,,,
23243,13512,,,
23244,13514,,,
23245,13516,,,
23246,13518,,,
23247,13520,,,
23248,13521,,,
23249,13524,,,
23250,13528,,,
23251,24865,,,
23252,13529,,,
23253,52454,,,
23254,13531,,,
23255,13532,,,
23256,48319,,,
23257,13534,,,
23258,13538,,,
23259,52883,,,
23260,40828,,,
23261,13542,,,
23262,54540,,,
23263,13543,,,
23264,50560,,,
23265,36843,,,
23266,36609,,,
23267,13544,,,
23268,13545,,,
23269,43744,,,
23270,13549,,,
23271,13550,,,
23272,14891,,,
23273,13554,,,
23274,41992,60018.0,,
23275,13557,,,
23276,45252,,,
23277,13559,,,
23278,23707,,,
23279,23635,,,
23280,13560,,,
23281,47210,47211.0,,
23282,22446,,,
23283,38596,,,
23284,13563,,,
23285,13564,,,
23286,13566,,,
23287,26484,,,
23288,13568,,,
23289,19961,,,
23290,13572,,,
23291,24904,,,
23292,42342,,,
23293,13574,,,
23294,13575,,,
23295,14833,,,
23296,49267,,,
23297,41812,,,
23298,38302,,,
23299,13583,,,
23300,23969,,,
23301,27616,,,
23302,59151,,,
23303,13585,,,
23304,13586,,,
23305,13587,,,
23306,13593,,,
23307,53583,,,
23308,13594,,,
23309,33368,,,
23310,13595,,,
23311,13597,,,
23312,13598,,,
23313,20915,,,
23314,13600,,,
23315,13601,,,
23316,13603,,,
23317,16008,,,
23318,13609,,,
23319,33691,,,
23320,13611,,,
23321,24860,,,
23322,13614,,,
23323,21455,,,
23324,13625,,,
23325,24885,,,
23326,48959,,,
23327,13626,,,
23328,44947,,,
23329,42285,,,
23330,13627,,,
23331,13986,,,
23332,56072,,,
23333,26248,,,
23334,16253,,,
23335,24105,,,
23336,59864,,,
23337,40374,,,
23338,36242,,,
23339,13636,,,
23340,41827,,,
23341,15110,,,
23342,13638,,,
23343,13639,,,
23344,13640,,,
23345,13641,,,
23346,13642,,,
23347,43663,,,
23348,13643,,,
23349,27587,,,
23350,40697,,,
23351,13646,,,
23352,13649,,,
23353,26244,,,
23354,13650,,,
23355,15530,,,
23356,13651,,,
23357,13652,,,
23358,13656,,,
23359,13657,,,
23360,58560,,,
23361,46725,56378.0,,
23362,37607,,,
23363,13658,,,
23364,26317,,,
23365,13660,,,
23366,28867,,,
23367,35167,,,
23368,13661,,,
23369,30808,,,
23370,13666,,,
23371,40369,40370.0,,
23372,21728,,,
23373,13670,,,
23374,13676,,,
23375,16224,,,
23376,14657,,,
23377,13678,,,
23378,51520,,,
23379,42256,,,
23380,16747,,,
23381,13681,,,
23382,22546,,,
23383,44193,,,
23384,13682,,,
23385,38163,,,
23386,13683,,,
23387,15002,,,
23388,13686,,,
23389,13688,,,
23390,13690,,,
23391,13697,,,
23392,13700,,,
23393,13701,,,
23394,17290,,,
23395,43447,43601.0,,
23396,13703,,,
23397,13704,,,
23398,13705,,,
23399,13707,,,
23400,13708,,,
23401,51108,,,
23402,17392,,,
23403,13716,,,
23404,13721,,,
23405,48383,48384.0,,
23406,13722,,,
23407,13724,,,
23408,13726,,,
23409,13727,,,
23410,58105,,,
23411,35266,,,
23412,13729,,,
23413,29387,,,
23414,13730,,,
23415,13732,,,
23416,13734,,,
23417,13741,,,
23418,13742,,,
23419,19774,,,
23420,13743,,,
23421,50093,,,
23422,42354,,,
23423,13755,,,
23424,50961,,,
23425,13757,,,
23426,13758,,,
23427,41604,,,
23428,35612,,,
23429,15930,,,
23430,16373,,,
23431,13760,,,
23432,23810,,,
23433,43821,,,
23434,13769,,,
23435,57007,,,
23436,13770,,,
23437,13771,,,
23438,31208,,,
23439,13772,,,
23440,41671,59003.0,,
23441,21224,,,
23442,13776,,,
23443,13778,,,
23444,21875,,,
23445,21154,,,
23446,13780,,,
23447,13781,,,
23448,36152,,,
23449,13783,,,
23450,25985,,,
23451,13785,,,
23452,35567,,,
23453,13786,,,
23454,32714,,,
23455,31559,,,
23456,45653,,,
23457,13788,,,
23458,23841,,,
23459,13791,,,
23460,32359,,,
23461,13792,,,
23462,15464,,,
23463,47277,,,
23464,13793,,,
23465,13796,,,
23466,13800,,,
23467,21029,,,
23468,13802,,,
23469,15979,,,
23470,13803,,,
23471,23121,,,
23472,50814,,,
23473,28975,,,
23474,36498,,,
23475,30924,,,
23476,44162,,,
23477,25937,,,
23478,29810,,,
23479,26664,,,
23480,15554,,,
23481,22326,,,
23482,52077,,,
23483,13808,,,
23484,48037,,,
23485,38542,,,
23486,23428,,,
23487,40954,,,
23488,13809,,,
23489,13810,,,
23490,30827,,,
23491,31482,,,
23492,13811,,,
23493,44248,,,
23494,13812,,,
23495,13815,,,
23496,26921,,,
23497,26678,,,
23498,16177,,,
23499,30642,,,
23500,13817,,,
23501,29458,,,
23502,13819,,,
23503,13821,,,
23504,13822,,,
23505,13825,,,
23506,13828,,,
23507,29289,,,
23508,13829,,,
23509,13831,,,
23510,25332,,,
23511,25372,,,
23512,13832,,,
23513,15138,,,
23514,25017,,,
23515,13839,,,
23516,13845,,,
23517,17581,,,
23518,14895,,,
23519,24146,,,
23520,13848,,,
23521,22589,,,
23522,28488,,,
23523,13849,,,
23524,29719,,,
23525,13851,,,
23526,46531,,,
23527,16183,,,
23528,13853,,,
23529,15764,,,
23530,13854,,,
23531,13855,,,
23532,24576,,,
23533,52878,,,
23534,38733,,,
23535,13858,,,
23536,25569,,,
23537,13860,,,
23538,46579,,,
23539,25744,,,
23540,13861,,,
23541,15489,,,
23542,13863,,,
23543,17632,,,
23544,13865,,,
23545,55738,,,
23546,13869,,,
23547,14937,,,
23548,15720,,,
23549,55019,,,
23550,46084,,,
23551,13870,,,
23552,13871,,,
23553,26023,,,
23554,13872,,,
23555,15652,,,
23556,13873,,,
23557,50577,,,
23558,46737,,,
23559,38367,,,
23560,23350,,,
23561,40288,,,
23562,13879,,,
23563,22065,,,
23564,13880,,,
23565,13881,,,
23566,23547,,,
23567,28658,,,
23568,42589,,,
23569,13883,,,
23570,13888,,,
23571,30659,,,
23572,50340,,,
23573,22523,,,
23574,45613,,,
23575,13889,,,
23576,31253,,,
23577,30398,,,
23578,53969,,,
23579,13893,,,
23580,13895,,,
23581,30249,,,
23582,53057,,,
23583,46768,,,
23584,13898,,,
23585,13899,,,
23586,34213,,,
23587,13902,,,
23588,18500,,,
23589,51920,,,
23590,42219,,,
23591,13903,,,
23592,13904,,,
23593,13907,,,
23594,20701,,,
23595,30149,,,
23596,51921,,,
23597,13909,,,
23598,54298,,,
23599,13910,,,
23600,28902,,,
23601,18850,,,
23602,15649,,,
23603,32423,,,
23604,13914,,,
23605,25851,,,
23606,14869,,,
23607,13915,,,
23608,29484,,,
23609,26206,,,
23610,13916,,,
23611,13922,,,
23612,13923,,,
23613,22251,,,
23614,51523,,,
23615,13926,,,
23616,43822,,,
23617,13928,,,
23618,29967,,,
23619,13930,,,
23620,16600,,,
23621,19116,,,
23622,21068,,,
23623,13932,,,
23624,13934,,,
23625,54671,,,
23626,13935,,,
23627,13941,,,
23628,13942,,,
23629,13944,,,
23630,21208,,,
23631,22091,,,
23632,24859,,,
23633,13946,,,
23634,25279,,,
23635,59556,,,
23636,21109,,,
23637,13947,,,
23638,46751,,,
23639,22712,,,
23640,13951,,,
23641,42423,,,
23642,13962,,,
23643,22060,,,
23644,13963,,,
23645,16474,,,
23646,22633,,,
23647,13964,,,
23648,26120,,,
23649,29638,,,
23650,58121,,,
23651,13965,,,
23652,27517,,,
23653,44106,,,
23654,41869,,,
23655,13968,,,
23656,29736,,,
23657,13970,,,
23658,13971,,,
23659,41988,,,
23660,14346,,,
23661,13972,,,
23662,16984,,,
23663,54411,,,
23664,13975,,,
23665,13977,,,
23666,58884,,,
23667,19788,,,
23668,13980,,,
23669,40936,,,
23670,13981,,,
23671,21465,,,
23672,36027,,,
23673,13982,,,
23674,13988,,,
23675,13989,,,
23676,13992,,,
23677,13993,,,
23678,13994,,,
23679,51347,,,
23680,16383,,,
23681,21335,,,
23682,14000,,,
23683,18542,,,
23684,59331,,,
23685,23648,,,
23686,55510,,,
23687,14004,,,
23688,14007,,,
23689,31746,,,
23690,14008,,,
23691,40178,,,
23692,37545,,,
23693,30358,,,
23694,45965,,,
23695,26494,,,
23696,46892,,,
23697,14016,,,
23698,36446,,,
23699,22282,,,
23700,14017,,,
23701,32620,,,
23702,14018,,,
23703,19674,,,
23704,14019,,,
23705,14023,,,
23706,14024,,,
23707,14026,,,
23708,21618,,,
23709,14029,,,
23710,31120,,,
23711,14030,,,
23712,21367,,,
23713,14031,,,
23714,17770,,,
23715,14032,,,
23716,33642,,,
23717,14034,,,
23718,16701,,,
23719,29667,,,
23720,37304,,,
23721,26549,,,
23722,55855,,,
23723,14036,,,
23724,14044,,,
23725,48618,,,
23726,14051,,,
23727,38388,,,
23728,14052,,,
23729,14053,,,
23730,34285,,,
23731,14054,,,
23732,14056,,,
23733,14059,,,
23734,27204,,,
23735,36500,,,
23736,34104,,,
23737,14061,,,
23738,17846,18006.0,,
23739,20967,,,
23740,22335,,,
23741,30173,,,
23742,26540,,,
23743,30017,,,
23744,14064,,,
23745,32631,,,
23746,44122,,,
23747,14068,,,
23748,17281,,,
23749,14772,,,
23750,14070,,,
23751,28985,,,
23752,14073,,,
23753,33049,,,
23754,14077,,,
23755,14454,,,
23756,14078,,,
23757,28644,,,
23758,14079,,,
23759,51054,,,
23760,15624,,,
23761,51083,,,
23762,25382,,,
23763,28484,,,
23764,14081,,,
23765,14082,,,
23766,14084,,,
23767,14085,,,
23768,14086,,,
23769,23997,,,
23770,50823,,,
23771,14087,,,
23772,33841,,,
23773,14088,,,
23774,14089,,,
23775,28740,,,
23776,35701,,,
23777,31878,,,
23778,56502,,,
23779,35399,,,
23780,14090,,,
23781,14091,,,
23782,28435,,,
23783,14095,,,
23784,14096,,,
23785,14097,,,
23786,17875,,,
23787,14099,,,
23788,19571,,,
23789,14100,,,
23790,14101,,,
23791,50245,,,
23792,14117,,,
23793,14118,,,
23794,16994,52181.0,,
23795,14120,,,
23796,14122,,,
23797,58491,,,
23798,14125,,,
23799,16155,,,
23800,21642,,,
23801,18925,,,
23802,14130,,,
23803,18138,,,
23804,20913,,,
23805,14131,,,
23806,14133,,,
23807,40880,,,
23808,14134,,,
23809,29262,,,
23810,36902,,,
23811,14142,,,
23812,40991,,,
23813,37302,,,
23814,14144,,,
23815,14145,,,
23816,48849,,,
23817,14147,,,
23818,17058,,,
23819,14152,,,
23820,14155,,,
23821,14157,,,
23822,14158,,,
23823,14159,,,
23824,14160,,,
23825,26183,,,
23826,14161,,,
23827,22634,,,
23828,47540,,,
23829,14163,,,
23830,14164,,,
23831,36483,,,
23832,14166,,,
23833,27101,,,
23834,56402,59206.0,,
23835,14167,,,
23836,18906,,,
23837,14168,,,
23838,29565,,,
23839,14171,,,
23840,14172,,,
23841,48126,,,
23842,14175,,,
23843,49570,,,
23844,14176,,,
23845,14184,,,
23846,14185,,,
23847,30813,,,
23848,14187,,,
23849,37620,,,
23850,14190,,,
23851,14191,,,
23852,21185,,,
23853,18601,,,
23854,26631,,,
23855,14203,,,
23856,25577,25753.0,,
23857,14206,,,
23858,14207,,,
23859,53953,,,
23860,15631,,,
23861,14208,,,
23862,22926,,,
23863,14214,,,
23864,47587,,,
23865,35659,,,
23866,14217,,,
23867,52622,,,
23868,14218,,,
23869,35864,,,
23870,14219,,,
23871,15261,,,
23872,14221,,,
23873,14225,,,
23874,27728,,,
23875,29893,,,
23876,58155,,,
23877,37476,,,
23878,14226,,,
23879,56811,,,
23880,14844,,,
23881,14228,,,
23882,14229,,,
23883,14231,,,
23884,57837,,,
23885,14234,,,
23886,14235,,,
23887,14242,,,
23888,14244,,,
23889,38383,55255.0,,
23890,14246,,,
23891,27703,,,
23892,54179,,,
23893,50710,,,
23894,14247,,,
23895,14248,,,
23896,53900,,,
23897,16496,,,
23898,14251,,,
23899,25419,,,
23900,24734,,,
23901,14256,,,
23902,19996,,,
23903,14258,,,
23904,45113,,,
23905,24811,,,
23906,14260,,,
23907,14261,,,
23908,14263,,,
23909,14266,,,
23910,29069,,,
23911,14271,,,
23912,40934,,,
23913,24772,,,
23914,16660,,,
23915,41094,41263.0,,
23916,14274,14275.0,,
23917,15222,,,
23918,44250,,,
23919,14280,,,
23920,33527,,,
23921,22497,,,
23922,57574,,,
23923,14282,,,
23924,20963,,,
23925,14289,,,
23926,14290,,,
23927,14291,,,
23928,52960,,,
23929,14292,,,
23930,38700,38869.0,,
23931,23127,,,
23932,45220,,,
23933,14296,,,
23934,52101,,,
23935,25212,,,
23936,14299,,,
23937,27381,,,
23938,14300,,,
23939,14840,,,
23940,14301,,,
23941,14302,,,
23942,14303,,,
23943,25301,,,
23944,14304,,,
23945,18420,,,
23946,14305,,,
23947,26723,,,
23948,14306,,,
23949,14309,,,
23950,14313,,,
23951,14316,,,
23952,14318,,,
23953,14320,,,
23954,14333,,,
23955,56212,,,
23956,14380,,,
23957,14337,,,
23958,19066,,,
23959,14340,,,
23960,39020,,,
23961,14341,,,
23962,42307,,,
23963,26936,,,
23964,14342,,,
23965,44133,,,
23966,14344,,,
23967,17260,,,
23968,35130,,,
23969,14345,,,
23970,57365,,,
23971,50445,,,
23972,14347,,,
23973,43348,,,
23974,14348,,,
23975,28211,,,
23976,14350,,,
23977,18347,,,
23978,55846,,,
23979,54609,,,
23980,31981,,,
23981,44491,,,
23982,16211,,,
23983,14351,,,
23984,14355,,,
23985,14365,,,
23986,14887,,,
23987,55248,,,
23988,14367,,,
23989,14368,,,
23990,42131,,,
23991,36383,,,
23992,14369,,,
23993,28110,,,
23994,14372,51812.0,,
23995,31883,,,
23996,52901,,,
23997,37691,,,
23998,14373,,,
23999,14375,,,
24000,42642,,,
24001,16068,58032.0,,
24002,56059,,,
24003,14382,,,
24004,55745,,,
24005,14388,,,
24006,14392,,,
24007,14393,,,
24008,55182,,,
24009,14394,,,
24010,32370,,,
24011,55396,,,
24012,14395,,,
24013,20263,,,
24014,57246,,,
24015,39592,,,
24016,27747,,,
24017,38002,,,
24018,14406,,,
24019,14407,,,
24020,26742,53599.0,,
24021,14409,,,
24022,14410,,,
24023,14411,,,
24024,39905,,,
24025,14420,,,
24026,15694,,,
24027,14422,,,
24028,14424,,,
24029,30446,,,
24030,14426,,,
24031,42210,,,
24032,31393,,,
24033,14427,,,
24034,14428,,,
24035,22605,,,
24036,14430,51877.0,,
24037,14432,,,
24038,35591,,,
24039,14435,,,
24040,37806,,,
24041,14438,,,
24042,14440,,,
24043,14443,,,
24044,15663,,,
24045,20154,,,
24046,30488,,,
24047,41293,,,
24048,36285,,,
24049,14445,,,
24050,26190,,,
24051,53663,,,
24052,47313,,,
24053,14447,,,
24054,14450,,,
24055,48043,,,
24056,35160,,,
24057,19696,,,
24058,22474,,,
24059,40106,,,
24060,14460,,,
24061,14462,,,
24062,43569,,,
24063,39585,,,
24064,14463,,,
24065,14464,,,
24066,21018,,,
24067,14466,,,
24068,49974,,,
24069,41088,,,
24070,31958,,,
24071,53228,,,
24072,43674,,,
24073,33379,,,
24074,14475,,,
24075,55309,,,
24076,14478,,,
24077,14479,,,
24078,14481,,,
24079,14482,,,
24080,45646,,,
24081,14484,,,
24082,14487,,,
24083,31740,,,
24084,58364,,,
24085,14489,,,
24086,23235,,,
24087,54015,,,
24088,14490,,,
24089,18603,,,
24090,14494,,,
24091,14495,,,
24092,30185,,,
24093,14496,,,
24094,58001,,,
24095,14503,,,
24096,21505,,,
24097,57043,,,
24098,14504,,,
24099,26149,,,
24100,56239,,,
24101,14509,,,
24102,25632,,,
24103,15476,,,
24104,14510,,,
24105,14511,,,
24106,37812,,,
24107,14513,,,
24108,18923,,,
24109,18561,,,
24110,14515,,,
24111,26779,,,
24112,55981,,,
24113,15579,,,
24114,14520,57806.0,,
24115,26046,,,
24116,14521,,,
24117,23414,,,
24118,14522,,,
24119,16332,,,
24120,14536,,,
24121,28497,,,
24122,14539,,,
24123,23506,,,
24124,14542,,,
24125,17380,,,
24126,27905,,,
24127,14543,,,
24128,21915,,,
24129,14546,,,
24130,14547,,,
24131,57943,,,
24132,47337,,,
24133,14548,,,
24134,14549,,,
24135,14553,,,
24136,28618,,,
24137,16390,16391.0,,
24138,14558,,,
24139,17530,,,
24140,14562,,,
24141,14565,,,
24142,31027,,,
24143,20213,,,
24144,20661,,,
24145,14566,,,
24146,14568,,,
24147,14569,,,
24148,53624,,,
24149,45801,,,
24150,39109,39110.0,,
24151,20551,,,
24152,56726,,,
24153,14570,,,
24154,41280,,,
24155,14571,,,
24156,18301,,,
24157,14572,,,
24158,27524,,,
24159,41169,,,
24160,14574,,,
24161,14575,,,
24162,21092,,,
24163,56577,,,
24164,56520,,,
24165,14576,,,
24166,14579,,,
24167,57916,,,
24168,15029,,,
24169,14581,,,
24170,46451,,,
24171,20111,,,
24172,14582,,,
24173,14583,,,
24174,24790,,,
24175,14584,,,
24176,14587,,,
24177,14588,,,
24178,38698,,,
24179,14590,,,
24180,60089,,,
24181,37825,59923.0,,
24182,14592,,,
24183,51831,,,
24184,14595,,,
24185,24103,,,
24186,51489,,,
24187,21151,,,
24188,59380,,,
24189,14596,,,
24190,14602,,,
24191,23923,,,
24192,45496,,,
24193,40287,,,
24194,14611,,,
24195,14615,,,
24196,14616,,,
24197,18497,,,
24198,32467,,,
24199,14617,,,
24200,14625,,,
24201,14628,,,
24202,54310,,,
24203,36001,,,
24204,14629,,,
24205,24805,,,
24206,23637,,,
24207,41474,,,
24208,14630,,,
24209,14634,,,
